Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
85321,HR,Other,44,Consultant,2015-06-27 08:03:05.556036,9,PhD,2,6600.0,35,46,13,3,50,10,49,1,3.98,False
62838,IT,Female,24,Specialist,2014-12-28 08:03:05.556036,9,High School,4,6300.0,46,28,24,4,50,7,59,2,1.95,False
44644,Sales,Female,54,Consultant,2020-03-22 08:03:05.556036,4,Bachelor,5,8250.0,57,20,3,12,50,17,14,1,1.84,True
41054,HR,Female,60,Manager,2022-12-21 08:03:05.556036,1,Master,3,7800.0,53,13,0,14,25,16,31,0,4.61,False
45140,Sales,Female,60,Specialist,2023-04-14 08:03:05.556036,1,Bachelor,4,6300.0,31,33,21,13,25,10,70,1,1.64,False
82341,Finance,Female,36,Developer,2017-05-07 08:03:05.556036,7,High School,4,7000.0,48,12,29,6,0,14,83,0,3.23,False
5289,IT,Female,52,Manager,2015-02-14 08:03:05.556036,9,Bachelor,1,6600.0,41,14,9,12,25,12,25,2,4.89,False
53787,Engineering,Male,22,Analyst,2015-08-25 08:03:05.556036,9,Bachelor,3,5200.0,60,17,8,11,100,2,31,0,4.7,True
16047,HR,Female,31,Technician,2017-09-14 08:03:05.556036,6,High School,1,3850.0,39,40,14,0,75,15,78,2,3.06,False
30157,Sales,Male,58,Specialist,2018-03-19 08:03:05.556036,6,Bachelor,1,4950.0,45,37,8,3,25,1,17,2,4.38,False
99944,Finance,Male,54,Engineer,2021-09-17 08:03:05.556036,2,Master,3,7800.0,35,35,18,6,0,13,49,1,3.5,False
80439,Sales,Male,25,Analyst,2018-06-11 08:03:05.556036,6,Bachelor,2,4800.0,57,46,12,4,25,12,5,2,1.06,False
36489,Legal,Female,29,Manager,2016-03-28 08:03:05.556036,8,Bachelor,2,7200.0,36,6,4,10,0,17,56,0,3.67,False
93008,Finance,Male,37,Manager,2024-06-17 08:03:05.556036,0,Master,5,9000.0,60,18,13,8,25,15,56,2,3.08,False
44203,Sales,Male,45,Manager,2022-01-17 08:03:05.556036,2,Bachelor,2,7200.0,30,48,0,13,25,10,43,1,4.78,False
56839,Engineering,Female,24,Consultant,2021-04-01 08:03:05.556036,3,High School,2,6600.0,33,10,17,2,25,7,36,0,1.9,False
59643,IT,Male,60,Manager,2023-06-03 08:03:05.556036,1,Bachelor,4,8400.0,51,30,27,0,25,13,50,2,1.15,False
1481,HR,Female,23,Consultant,2018-08-02 08:03:05.556036,6,Bachelor,5,8250.0,49,15,3,10,0,1,91,1,3.88,False
53870,Operations,Female,39,Analyst,2022-02-07 08:03:05.556036,2,Master,4,5600.0,53,17,25,6,0,4,88,0,3.8,False
7715,Marketing,Female,55,Analyst,2016-08-28 08:03:05.556036,8,High School,3,5200.0,30,31,1,9,25,3,34,2,1.7,True
40062,Sales,Female,25,Specialist,2018-05-22 08:03:05.556036,6,Master,3,5850.0,44,25,25,12,0,13,78,0,1.32,False
67982,Sales,Male,39,Consultant,2021-11-08 08:03:05.556036,2,Bachelor,1,6050.0,32,25,20,0,25,3,25,0,2.53,False
51618,Customer Support,Male,48,Manager,2016-11-29 08:03:05.556036,7,High School,1,6600.0,46,5,27,9,0,16,16,1,2.82,False
69176,Customer Support,Male,54,Technician,2017-06-28 08:03:05.556036,7,High School,3,4550.0,41,36,24,8,25,9,44,0,1.76,False
29475,Marketing,Female,47,Technician,2019-05-16 08:03:05.556036,5,PhD,4,4900.0,41,25,2,9,100,11,54,2,1.91,False
43385,Legal,Female,52,Consultant,2016-06-27 08:03:05.556036,8,High School,4,7700.0,38,46,19,1,75,8,29,2,3.48,False
15341,Customer Support,Female,31,Analyst,2017-10-04 08:03:05.556036,6,Master,4,5600.0,45,31,11,3,75,1,64,2,2.7,False
90676,IT,Female,55,Technician,2016-11-10 08:03:05.556036,7,High School,2,4200.0,38,42,9,12,75,16,45,2,2.51,False
53475,IT,Female,51,Specialist,2021-04-10 08:03:05.556036,3,Bachelor,1,4950.0,46,39,13,9,25,1,35,2,4.57,False
39982,Engineering,Female,54,Engineer,2021-12-15 08:03:05.556036,2,Bachelor,3,7800.0,31,39,13,14,25,7,10,1,4.82,False
8297,IT,Other,37,Specialist,2017-12-04 08:03:05.556036,6,High School,3,5850.0,43,13,17,1,0,11,10,1,4.25,False
11322,HR,Male,25,Engineer,2023-09-22 08:03:05.556036,0,High School,2,7200.0,55,13,15,10,50,6,28,2,2.25,False
6849,IT,Male,44,Technician,2019-10-16 08:03:05.556036,4,Bachelor,1,3850.0,31,25,26,3,50,17,94,1,2.83,False
28584,Sales,Female,36,Consultant,2018-08-08 08:03:05.556036,6,Bachelor,1,6050.0,32,47,8,10,25,13,41,2,4.11,False
6932,HR,Female,38,Specialist,2016-07-19 08:03:05.556036,8,High School,1,4950.0,31,10,5,4,25,5,40,1,4.88,False
3712,Operations,Male,23,Analyst,2016-12-22 08:03:05.556036,7,Bachelor,5,6000.0,54,14,26,1,75,13,76,2,4.84,False
88196,Finance,Male,24,Analyst,2018-07-07 08:03:05.556036,6,Bachelor,5,6000.0,45,36,3,5,50,4,7,0,4.92,False
34041,Operations,Male,23,Specialist,2023-10-03 08:03:05.556036,0,Bachelor,5,6750.0,37,3,19,14,75,15,66,1,2.71,False
42872,Legal,Female,27,Consultant,2022-09-26 08:03:05.556036,1,Bachelor,5,8250.0,49,42,10,0,50,3,40,2,4.16,False
2399,Engineering,Male,42,Consultant,2016-04-13 08:03:05.556036,8,High School,1,6050.0,40,15,24,12,0,14,92,2,1.78,False
12957,Marketing,Male,39,Analyst,2015-04-07 08:03:05.556036,9,Bachelor,2,4800.0,31,28,9,10,100,9,92,2,2.11,False
25885,Legal,Female,50,Consultant,2023-05-27 08:03:05.556036,1,Bachelor,4,7700.0,50,35,16,1,25,19,13,2,4.26,False
35531,Legal,Male,40,Engineer,2019-09-19 08:03:05.556036,4,Bachelor,5,9000.0,54,48,14,5,25,5,66,1,3.77,False
26538,Finance,Male,27,Specialist,2022-03-09 08:03:05.556036,2,PhD,4,6300.0,43,16,7,11,50,16,76,0,1.21,False
63728,Operations,Female,35,Specialist,2015-05-09 08:03:05.556036,9,Bachelor,3,5850.0,60,41,22,3,75,9,60,0,1.88,False
67963,Legal,Other,60,Developer,2022-06-06 08:03:05.556036,2,Bachelor,2,6000.0,56,7,5,5,50,4,16,0,3.03,False
22365,Finance,Male,57,Consultant,2020-05-12 08:03:05.556036,4,PhD,1,6050.0,51,35,20,2,50,19,40,1,2.38,False
44081,Marketing,Female,50,Consultant,2024-02-10 08:03:05.556036,0,High School,2,6600.0,42,45,20,11,50,2,67,1,1.43,False
83454,Customer Support,Female,23,Developer,2020-09-10 08:03:05.556036,3,High School,3,6500.0,39,45,23,4,50,15,64,0,4.38,True
59732,Legal,Female,27,Analyst,2018-08-06 08:03:05.556036,6,Bachelor,5,6000.0,44,49,26,5,0,12,6,0,4.59,False
11733,Finance,Female,54,Specialist,2017-10-01 08:03:05.556036,6,High School,4,6300.0,43,30,14,4,25,5,22,0,1.08,False
60167,Legal,Female,37,Consultant,2015-10-27 08:03:05.556036,8,Bachelor,5,8250.0,42,7,1,14,25,4,4,1,2.19,False
89581,Finance,Female,53,Engineer,2022-08-30 08:03:05.556036,2,High School,3,7800.0,35,13,3,7,75,19,61,0,4.64,False
18117,Marketing,Male,25,Consultant,2024-02-07 08:03:05.556036,0,Bachelor,1,6050.0,41,13,28,4,25,6,13,1,3.77,False
71356,Sales,Male,57,Specialist,2017-01-12 08:03:05.556036,7,Bachelor,5,6750.0,31,23,10,12,25,10,76,2,4.62,False
54403,Finance,Female,25,Developer,2021-03-27 08:03:05.556036,3,Bachelor,2,6000.0,55,25,21,2,100,2,25,1,4.95,False
16681,Operations,Male,42,Specialist,2021-12-29 08:03:05.556036,2,Bachelor,5,6750.0,35,11,4,7,25,6,47,1,3.0,False
65071,Engineering,Female,53,Analyst,2022-06-30 08:03:05.556036,2,Master,1,4400.0,31,42,29,10,75,15,94,1,3.06,False
81631,Engineering,Male,42,Specialist,2022-09-28 08:03:05.556036,1,Bachelor,2,5400.0,59,46,4,2,25,12,51,2,1.7,False
89918,Finance,Female,22,Manager,2023-11-13 08:03:05.556036,0,Bachelor,1,6600.0,47,29,10,13,50,18,64,2,3.6,False
44661,Marketing,Female,35,Specialist,2024-03-21 08:03:05.556036,0,Bachelor,3,5850.0,36,29,16,4,50,19,25,2,4.87,False
30293,Sales,Female,36,Developer,2016-08-22 08:03:05.556036,8,Bachelor,3,6500.0,51,30,28,0,50,8,97,1,4.56,False
63368,Legal,Other,26,Manager,2015-07-14 08:03:05.556036,9,High School,2,7200.0,49,34,20,1,25,10,73,2,4.95,False
53266,Operations,Male,22,Analyst,2018-02-14 08:03:05.556036,6,Bachelor,4,5600.0,55,2,19,13,100,12,99,1,3.87,True
21613,Marketing,Male,51,Specialist,2023-04-07 08:03:05.556036,1,Bachelor,3,5850.0,35,20,21,8,0,15,0,1,4.11,False
73387,Legal,Male,57,Consultant,2020-03-25 08:03:05.556036,4,High School,2,6600.0,39,2,1,7,25,2,12,0,1.55,False
32322,Legal,Male,39,Developer,2018-03-27 08:03:05.556036,6,Bachelor,4,7000.0,50,22,4,10,0,6,21,0,2.19,False
58456,Operations,Other,43,Analyst,2021-01-18 08:03:05.556036,3,Bachelor,5,6000.0,30,42,1,11,75,6,31,0,2.31,False
2772,IT,Female,47,Analyst,2020-07-22 08:03:05.556036,4,Master,5,6000.0,41,7,4,5,0,12,59,2,3.41,False
86639,Marketing,Male,34,Engineer,2015-06-09 08:03:05.556036,9,High School,3,7800.0,43,41,20,10,0,18,78,1,1.66,False
14504,HR,Male,39,Analyst,2021-02-10 08:03:05.556036,3,Bachelor,1,4400.0,40,48,26,6,25,19,51,1,3.46,False
41842,Operations,Female,54,Manager,2015-10-04 08:03:05.556036,8,High School,1,6600.0,52,30,0,6,25,4,41,0,2.78,False
34901,HR,Female,44,Analyst,2018-08-02 08:03:05.556036,6,Bachelor,4,5600.0,42,36,18,5,0,7,30,1,4.74,False
84358,Engineering,Male,47,Technician,2015-05-10 08:03:05.556036,9,Bachelor,2,4200.0,41,44,18,12,75,6,49,0,3.56,False
20381,Customer Support,Female,39,Specialist,2015-11-10 08:03:05.556036,8,High School,2,5400.0,32,31,4,2,25,8,88,1,3.99,False
63617,Legal,Female,26,Analyst,2023-09-06 08:03:05.556036,0,Bachelor,1,4400.0,56,14,0,12,50,8,94,1,1.0,False
52865,Engineering,Female,43,Analyst,2017-12-09 08:03:05.556036,6,Bachelor,3,5200.0,42,35,13,3,25,16,66,2,2.29,True
47040,Customer Support,Female,50,Manager,2024-04-14 08:03:05.556036,0,Master,3,7800.0,50,3,26,14,0,2,17,2,2.94,False
6139,IT,Female,26,Analyst,2019-12-09 08:03:05.556036,4,Bachelor,3,5200.0,47,5,11,4,50,18,28,0,3.73,True
80833,Operations,Other,55,Engineer,2023-01-02 08:03:05.556036,1,High School,1,6600.0,33,1,4,5,0,16,83,0,4.55,False
61676,Engineering,Male,33,Manager,2019-10-02 08:03:05.556036,4,Bachelor,5,9000.0,42,6,9,8,100,15,15,1,2.76,False
98134,HR,Female,29,Developer,2020-06-16 08:03:05.556036,4,High School,3,6500.0,36,9,27,13,0,2,83,0,3.67,False
13558,Customer Support,Male,48,Specialist,2019-08-23 08:03:05.556036,5,High School,5,6750.0,40,25,8,7,75,14,71,1,4.44,False
60991,Sales,Male,55,Manager,2016-06-17 08:03:05.556036,8,Bachelor,3,7800.0,59,18,23,2,75,6,63,1,1.96,False
83411,Marketing,Male,58,Specialist,2015-03-18 08:03:05.556036,9,Bachelor,1,4950.0,39,42,9,11,100,18,86,0,3.82,False
25254,Finance,Other,27,Developer,2022-12-12 08:03:05.556036,1,PhD,3,6500.0,48,35,12,6,0,10,12,2,3.2,False
38744,Sales,Female,36,Developer,2020-11-14 08:03:05.556036,3,High School,3,6500.0,48,0,8,13,100,4,76,0,4.86,False
5448,Operations,Male,41,Manager,2022-03-23 08:03:05.556036,2,Bachelor,4,8400.0,37,42,25,10,100,12,65,1,4.31,False
80326,Customer Support,Male,54,Specialist,2014-12-30 08:03:05.556036,9,Bachelor,1,4950.0,53,21,3,4,50,19,43,1,2.33,True
86180,IT,Male,29,Technician,2017-04-14 08:03:05.556036,7,Bachelor,1,3850.0,48,30,25,4,0,10,26,2,1.27,False
57114,IT,Male,55,Manager,2022-11-29 08:03:05.556036,1,Bachelor,3,7800.0,33,4,25,7,75,19,15,2,1.58,False
45944,Engineering,Female,29,Developer,2020-02-10 08:03:05.556036,4,Bachelor,4,7000.0,59,3,23,8,50,6,24,2,1.04,False
42039,Sales,Male,38,Engineer,2020-10-08 08:03:05.556036,3,Bachelor,4,8400.0,34,7,3,6,25,3,23,2,2.04,False
15347,IT,Male,45,Manager,2024-08-19 08:03:05.556036,0,Bachelor,5,9000.0,36,6,29,4,25,9,45,1,2.17,True
9188,Legal,Female,52,Consultant,2015-04-21 08:03:05.556036,9,Bachelor,1,6050.0,41,25,2,5,0,2,26,0,2.47,False
54522,Operations,Male,34,Developer,2021-02-04 08:03:05.556036,3,Bachelor,1,5500.0,32,0,17,11,100,5,64,0,2.42,False
80003,Sales,Male,51,Specialist,2018-01-21 08:03:05.556036,6,Bachelor,4,6300.0,51,18,8,3,75,19,57,1,1.82,False
43670,Engineering,Female,53,Developer,2016-11-03 08:03:05.556036,7,Bachelor,1,5500.0,47,24,7,12,75,4,26,1,1.71,False
26137,Marketing,Female,33,Analyst,2021-03-24 08:03:05.556036,3,Bachelor,3,5200.0,45,9,9,12,75,6,98,0,2.94,False
47588,Sales,Female,37,Developer,2020-01-15 08:03:05.556036,4,Master,2,6000.0,43,17,25,5,50,2,76,2,1.37,False
82932,Engineering,Male,59,Developer,2020-06-22 08:03:05.556036,4,Master,3,6500.0,42,8,3,6,100,6,40,0,3.82,False
80458,Finance,Male,60,Developer,2021-04-02 08:03:05.556036,3,Master,5,7500.0,34,14,15,13,50,9,96,1,2.04,False
89071,Operations,Other,46,Engineer,2017-03-26 08:03:05.556036,7,Master,2,7200.0,58,40,26,10,25,10,24,2,2.77,False
6560,Sales,Female,57,Analyst,2024-04-04 08:03:05.556036,0,Bachelor,3,5200.0,41,2,0,5,0,5,58,1,4.52,True
1256,Engineering,Male,24,Technician,2015-03-08 08:03:05.556036,9,High School,2,4200.0,33,11,22,12,0,6,31,1,1.26,False
18949,Customer Support,Male,32,Engineer,2020-02-08 08:03:05.556036,4,Master,1,6600.0,53,43,13,12,75,12,50,0,1.26,False
84474,Operations,Female,32,Developer,2022-01-04 08:03:05.556036,2,Bachelor,2,6000.0,39,6,0,4,100,1,98,1,1.08,False
16410,HR,Male,31,Consultant,2020-04-20 08:03:05.556036,4,High School,1,6050.0,53,42,22,11,100,3,18,0,1.71,False
48387,IT,Female,57,Manager,2015-11-11 08:03:05.556036,8,Bachelor,3,7800.0,57,21,7,10,0,11,5,1,4.47,True
13615,IT,Female,32,Developer,2017-09-29 08:03:05.556036,6,PhD,2,6000.0,40,43,12,14,25,16,0,0,1.37,False
23201,Finance,Male,47,Consultant,2016-01-26 08:03:05.556036,8,Bachelor,3,7150.0,50,21,4,13,50,11,92,0,4.29,True
69200,Legal,Male,26,Consultant,2024-03-06 08:03:05.556036,0,Bachelor,1,6050.0,48,28,6,3,50,7,20,2,4.63,False
30040,Customer Support,Male,31,Specialist,2022-09-02 08:03:05.556036,2,Bachelor,4,6300.0,41,33,8,6,0,6,29,0,3.26,False
81562,Legal,Male,54,Manager,2016-04-06 08:03:05.556036,8,Bachelor,2,7200.0,49,0,0,1,0,10,94,2,3.15,False
97515,Marketing,Female,24,Developer,2024-02-29 08:03:05.556036,0,High School,1,5500.0,49,14,15,7,25,12,65,2,1.35,False
5344,Marketing,Male,33,Developer,2016-01-14 08:03:05.556036,8,Bachelor,5,7500.0,45,22,14,0,100,16,50,2,4.91,False
56710,Marketing,Male,27,Consultant,2023-12-27 08:03:05.556036,0,Bachelor,3,7150.0,52,37,4,8,50,17,14,0,1.45,False
16394,HR,Female,42,Consultant,2015-01-11 08:03:05.556036,9,Bachelor,4,7700.0,35,19,12,9,50,3,41,2,2.18,False
16188,Customer Support,Male,48,Analyst,2015-09-12 08:03:05.556036,8,Bachelor,2,4800.0,33,18,12,10,75,17,32,1,2.65,False
70920,Finance,Male,42,Specialist,2021-10-09 08:03:05.556036,2,High School,1,4950.0,42,37,27,14,50,12,55,0,2.82,False
49027,HR,Male,58,Manager,2015-09-17 08:03:05.556036,8,Bachelor,4,8400.0,56,39,19,0,50,11,55,0,4.27,False
90263,Sales,Male,51,Consultant,2023-06-30 08:03:05.556036,1,High School,3,7150.0,48,26,4,1,25,5,82,2,3.52,False
93733,Marketing,Female,38,Engineer,2024-06-09 08:03:05.556036,0,High School,5,9000.0,32,33,10,5,75,5,32,0,3.68,False
63642,Marketing,Female,46,Manager,2023-06-21 08:03:05.556036,1,Master,3,7800.0,54,43,7,14,75,11,30,1,3.13,False
87478,Operations,Other,48,Manager,2022-10-07 08:03:05.556036,1,Bachelor,5,9000.0,45,13,19,6,100,1,27,0,4.3,False
41188,HR,Female,52,Analyst,2018-10-12 08:03:05.556036,5,Master,3,5200.0,54,10,17,13,25,19,48,2,3.43,False
43712,Legal,Female,36,Analyst,2019-05-03 08:03:05.556036,5,Bachelor,2,4800.0,39,49,28,6,25,10,52,1,4.22,False
35873,HR,Female,39,Engineer,2022-02-06 08:03:05.556036,2,Bachelor,5,9000.0,39,46,19,6,75,4,83,0,4.05,False
62800,Engineering,Male,42,Manager,2016-03-18 08:03:05.556036,8,Bachelor,2,7200.0,49,14,23,6,50,6,79,0,3.99,False
84715,Marketing,Male,23,Consultant,2019-10-08 08:03:05.556036,4,Master,5,8250.0,60,31,10,7,25,6,96,0,2.25,False
42219,IT,Female,43,Manager,2018-06-12 08:03:05.556036,6,Master,5,9000.0,30,20,2,3,0,11,9,1,2.9,False
28748,Sales,Female,47,Analyst,2017-02-26 08:03:05.556036,7,High School,5,6000.0,45,4,3,2,50,2,8,0,3.07,False
26935,IT,Male,59,Developer,2022-03-23 08:03:05.556036,2,Master,4,7000.0,52,9,22,5,25,11,66,2,1.55,False
6167,Sales,Female,58,Developer,2020-05-19 08:03:05.556036,4,Bachelor,2,6000.0,35,32,6,10,0,4,2,2,1.95,False
47002,Legal,Male,48,Developer,2017-09-24 08:03:05.556036,6,Bachelor,3,6500.0,38,40,5,6,25,7,13,1,3.72,False
82551,Engineering,Other,60,Engineer,2021-10-01 08:03:05.556036,2,Master,4,8400.0,36,40,19,5,50,12,92,2,4.76,False
48503,Finance,Male,43,Developer,2018-07-24 08:03:05.556036,6,High School,1,5500.0,47,25,3,4,25,11,76,1,2.64,True
50270,Operations,Male,39,Engineer,2016-02-29 08:03:05.556036,8,Bachelor,2,7200.0,30,30,5,8,100,6,19,2,4.53,False
76263,Finance,Female,31,Manager,2020-05-29 08:03:05.556036,4,Bachelor,3,7800.0,36,16,18,8,0,13,92,0,2.38,False
32321,Engineering,Female,53,Engineer,2017-06-01 08:03:05.556036,7,PhD,2,7200.0,43,35,8,7,50,8,97,2,3.45,True
42378,HR,Male,28,Consultant,2018-10-30 08:03:05.556036,5,Bachelor,3,7150.0,57,7,10,12,100,16,28,2,1.47,False
78420,Customer Support,Male,46,Analyst,2021-04-07 08:03:05.556036,3,Bachelor,4,5600.0,49,38,12,14,50,3,41,0,2.89,False
51836,Operations,Female,24,Engineer,2015-12-14 08:03:05.556036,8,High School,2,7200.0,60,4,21,4,100,14,0,2,2.69,False
31009,HR,Male,33,Developer,2018-08-23 08:03:05.556036,6,Master,1,5500.0,43,25,16,2,0,6,19,0,3.75,False
67926,Finance,Male,53,Consultant,2019-10-24 08:03:05.556036,4,High School,1,6050.0,38,12,3,12,100,10,15,1,4.01,False
11099,HR,Male,53,Analyst,2023-09-09 08:03:05.556036,0,Bachelor,1,4400.0,60,19,1,4,0,4,45,2,3.29,False
75048,Operations,Male,59,Analyst,2019-12-06 08:03:05.556036,4,Bachelor,5,6000.0,36,35,21,10,50,2,62,0,4.34,False
37779,Engineering,Male,49,Analyst,2015-08-07 08:03:05.556036,9,Master,4,5600.0,35,36,22,12,25,16,59,0,3.83,False
2041,Customer Support,Male,35,Specialist,2017-06-22 08:03:05.556036,7,Master,1,4950.0,38,40,21,2,25,17,60,0,1.01,False
96698,Marketing,Other,47,Specialist,2016-11-01 08:03:05.556036,7,Master,4,6300.0,50,37,4,4,50,2,57,0,2.2,False
3310,Sales,Male,34,Engineer,2016-10-05 08:03:05.556036,7,High School,1,6600.0,50,23,15,1,25,19,45,1,1.55,False
38631,Engineering,Female,36,Engineer,2015-10-25 08:03:05.556036,8,Bachelor,3,7800.0,55,10,22,0,0,4,63,2,3.76,False
36267,HR,Female,48,Technician,2024-07-13 08:03:05.556036,0,High School,3,4550.0,42,2,12,5,100,15,5,2,3.76,False
24356,Sales,Male,47,Specialist,2015-07-30 08:03:05.556036,9,Master,5,6750.0,36,0,17,1,50,17,86,2,4.63,False
51133,IT,Female,28,Technician,2019-04-19 08:03:05.556036,5,Bachelor,3,4550.0,58,23,20,1,100,17,17,2,4.56,False
19816,Legal,Male,39,Analyst,2022-11-08 08:03:05.556036,1,Master,3,5200.0,39,0,21,3,100,12,56,1,1.7,False
5277,Sales,Male,49,Technician,2021-10-22 08:03:05.556036,2,High School,5,5250.0,60,34,17,2,100,13,14,2,3.25,False
12790,Legal,Male,40,Technician,2022-11-16 08:03:05.556036,1,Bachelor,5,5250.0,36,10,9,13,50,14,74,0,1.51,False
74420,Sales,Male,37,Consultant,2015-07-12 08:03:05.556036,9,Bachelor,4,7700.0,46,17,29,7,50,10,46,1,3.32,False
48358,HR,Male,51,Manager,2015-01-23 08:03:05.556036,9,High School,3,7800.0,47,7,26,9,25,8,44,2,4.85,False
29660,HR,Female,54,Consultant,2024-03-02 08:03:05.556036,0,PhD,5,8250.0,30,32,22,0,50,9,62,1,3.11,False
75545,IT,Male,60,Engineer,2024-07-30 08:03:05.556036,0,High School,3,7800.0,39,40,13,4,25,17,85,1,3.19,False
45816,Operations,Male,60,Analyst,2019-10-05 08:03:05.556036,4,Bachelor,2,4800.0,60,41,26,8,0,7,1,2,2.27,False
62201,Finance,Male,46,Analyst,2019-05-25 08:03:05.556036,5,Bachelor,4,5600.0,46,46,10,12,50,8,21,2,2.41,False
37301,Customer Support,Female,52,Engineer,2020-04-28 08:03:05.556036,4,Bachelor,1,6600.0,38,3,16,5,100,10,39,1,2.96,False
36683,Operations,Female,53,Manager,2016-06-15 08:03:05.556036,8,Bachelor,3,7800.0,45,5,8,9,100,14,68,1,3.48,False
19893,Sales,Male,23,Engineer,2016-03-19 08:03:05.556036,8,Bachelor,3,7800.0,31,49,14,8,50,2,37,1,1.13,True
4879,IT,Male,41,Manager,2022-06-07 08:03:05.556036,2,Bachelor,4,8400.0,45,27,21,3,50,15,88,2,2.98,False
35480,Sales,Male,22,Developer,2022-09-08 08:03:05.556036,1,Bachelor,2,6000.0,44,20,22,5,25,18,63,2,4.95,True
24785,Finance,Male,45,Manager,2017-01-29 08:03:05.556036,7,High School,2,7200.0,32,36,22,8,75,7,21,1,2.58,False
33348,Engineering,Male,56,Manager,2022-03-13 08:03:05.556036,2,Bachelor,3,7800.0,44,32,16,11,50,14,98,1,3.79,True
66954,Sales,Female,42,Engineer,2021-01-04 08:03:05.556036,3,Bachelor,4,8400.0,39,6,10,5,50,2,34,0,1.97,False
93224,Legal,Female,30,Specialist,2021-05-31 08:03:05.556036,3,Bachelor,3,5850.0,34,22,27,14,75,14,46,2,3.48,False
16345,Engineering,Female,23,Developer,2022-10-15 08:03:05.556036,1,Bachelor,5,7500.0,43,26,23,7,0,18,83,1,2.83,False
72927,IT,Female,49,Engineer,2016-03-25 08:03:05.556036,8,Master,3,7800.0,39,21,6,8,75,3,23,2,1.51,False
85510,HR,Female,42,Analyst,2023-01-21 08:03:05.556036,1,High School,1,4400.0,44,9,9,1,25,5,87,0,3.13,False
19101,Sales,Female,36,Technician,2023-07-29 08:03:05.556036,1,Bachelor,2,4200.0,39,21,23,1,50,7,75,1,1.27,False
2448,HR,Female,55,Engineer,2022-07-16 08:03:05.556036,2,Bachelor,2,7200.0,60,14,13,3,0,7,90,2,3.91,False
52877,Operations,Female,59,Specialist,2021-09-19 08:03:05.556036,2,Bachelor,1,4950.0,50,38,27,10,100,12,22,1,1.19,False
33966,HR,Male,57,Manager,2017-08-14 08:03:05.556036,7,Bachelor,5,9000.0,49,31,4,4,50,8,58,1,3.24,False
57946,Operations,Female,37,Developer,2015-03-22 08:03:05.556036,9,Bachelor,1,5500.0,33,22,23,14,100,3,96,0,2.77,False
57099,HR,Male,40,Analyst,2015-05-29 08:03:05.556036,9,Master,2,4800.0,38,20,25,0,100,19,46,0,2.71,False
89236,Operations,Male,44,Developer,2017-06-17 08:03:05.556036,7,Master,3,6500.0,60,17,11,1,75,14,11,1,3.67,False
69969,Legal,Female,43,Consultant,2023-07-30 08:03:05.556036,1,High School,1,6050.0,44,45,23,4,75,17,98,1,4.41,False
10021,IT,Female,22,Specialist,2016-05-10 08:03:05.556036,8,High School,1,4950.0,51,42,29,3,50,7,57,2,1.81,False
62687,Sales,Male,29,Engineer,2018-05-07 08:03:05.556036,6,Bachelor,3,7800.0,43,39,9,0,25,15,69,2,2.81,False
83675,Operations,Female,22,Engineer,2018-03-10 08:03:05.556036,6,Bachelor,5,9000.0,50,32,4,8,100,3,95,2,4.77,False
32088,IT,Female,52,Consultant,2022-11-09 08:03:05.556036,1,High School,5,8250.0,34,43,15,6,25,10,68,2,2.54,True
94708,Sales,Female,60,Engineer,2020-07-01 08:03:05.556036,4,High School,1,6600.0,59,34,24,0,25,3,60,1,3.9,False
85451,Engineering,Female,40,Engineer,2023-10-03 08:03:05.556036,0,Bachelor,5,9000.0,40,29,11,11,75,16,74,0,1.79,False
31198,IT,Female,32,Manager,2019-12-17 08:03:05.556036,4,High School,3,7800.0,55,23,8,11,25,16,36,1,1.73,False
82125,Customer Support,Female,27,Analyst,2020-07-17 08:03:05.556036,4,Bachelor,2,4800.0,34,36,20,0,50,2,42,0,4.91,False
8257,IT,Male,44,Consultant,2024-04-11 08:03:05.556036,0,Master,2,6600.0,55,13,28,12,100,13,72,0,1.54,False
33930,IT,Male,53,Developer,2018-05-07 08:03:05.556036,6,High School,3,6500.0,36,17,16,5,100,9,30,0,4.69,True
49257,Legal,Male,22,Specialist,2024-02-19 08:03:05.556036,0,Master,1,4950.0,55,19,2,1,75,4,44,1,4.16,False
69096,Operations,Female,46,Technician,2024-07-06 08:03:05.556036,0,High School,1,3850.0,54,18,18,11,50,8,16,1,4.37,False
16332,Marketing,Female,58,Analyst,2024-03-31 08:03:05.556036,0,Bachelor,1,4400.0,42,35,21,3,100,5,15,0,3.07,False
66171,IT,Male,55,Developer,2022-10-14 08:03:05.556036,1,Bachelor,3,6500.0,36,40,6,8,25,12,96,0,1.59,False
2063,IT,Female,27,Analyst,2019-05-10 08:03:05.556036,5,Bachelor,2,4800.0,58,12,12,6,25,10,58,1,1.18,True
41781,Finance,Female,30,Technician,2022-08-18 08:03:05.556036,2,Bachelor,3,4550.0,57,3,19,8,50,7,69,1,3.11,False
65513,Legal,Female,31,Engineer,2017-03-01 08:03:05.556036,7,Master,2,7200.0,53,15,1,3,75,18,60,2,4.35,False
23193,IT,Female,57,Specialist,2019-08-17 08:03:05.556036,5,Bachelor,5,6750.0,39,5,9,14,25,15,8,0,1.93,True
